user_id,count
8219038261610568000,1
4608495035619362000,4
15317526201276381000,2
4405858174438216000,2
10213404432582020000,1
4047425270546413000,4
8916921002796057000,5
15604970396107460000,1
16065896169346200000,1
1302115189766988500,1
5948041408623232000,4
7083889888003168000,4
7037737068784712000,2
14716316649532314000,4
6473572692186700000,2
15982841840809892000,1
6457552498917830000,2
17385480069103108000,1
5585940706147039000,1
14266468157706902000,1
9915488924411263000,5
3839592746532477000,5
3024808773582651000,8
12817153730032876000,1
1957611758397410000,1
795503957938437000,5
2916409999385611300,2
13237053829978726000,4
15925659551807918000,2
9307184469581185000,3
9481523924537290000,4
6853452184356346000,1
16618238884648104000,1
2302311543616091600,4
10092550007815360000,1
710354690770539400,7
9550538209087640000,1
13881593098431190000,3
5002343814781626000,1
15799750762488965000,1
5834579034185858000,2
4023010569087807000,3
2922287324070056000,1
399565953831285570,8
6825985386653493000,3
18304448120534540000,1
6485481216542072000,3
3304422657297900500,4
6470019640308284000,1
1611348875882254600,2
15438436480049756000,1
18042743786590106000,11
15743915275017806000,1
15860528784815129000,1
2842478251616466400,6
2760492739001409500,1
6985057229870317000,1
6762772198376885000,2
7816755398986051000,1
9491677574165154000,4
195731874511162430,1
13138916469418435000,1
6568831289839315000,1
1538535012224107000,2
903929051165198000,1
2195562605051067600,32
4234597599014054400,2
15327264018353357000,1
11925234429632651000,2
17305367844110633000,1
9499223881174618000,1
10888353279569920000,3
6396028402336387000,1
5086930360878670000,2
7547953424223442000,11
4764741200797659000,16
7279875122452281000,1
5990654844847558000,1
8430978633370783000,1
14983381437752707000,3
15899074201223223000,28
12786369304073939000,2
17747006794125680000,22
7455183991089032000,1
2135712826275199500,3
14351510000015507000,1
10092506468600717000,2
9910646459775291000,1
11353127636381485000,17
5731749223250459000,4
3458105915997297000,8
8644445596170200000,2
5168314623048812000,8
2507655015696680000,3
7530737010384084000,1
2927038882417816000,4
455503166812024700,5
27745232730572124,1
15068243722605926000,1
11049227844981864000,2
7391530116924815000,2
3131945558039204000,1
17109950238827948000,2
2370293248961754600,1
1515957889543276500,2
9082406179909587000,1
12897857655607955000,3
6981235872050958000,8
17984743380570456000,1
5939523307508661000,3
4270998613157351400,1
17154017716500732000,3
17761177897885190000,4
4273665389066589700,1
732602082912956800,1
2043897222386745900,3
7328462313448557000,2
10073250793432242000,2
2393261341956692000,16
11825121198172408000,1
6745453634713210000,2
17964792789191203000,2
11652961383151067000,5
17487891643052001000,1
16321829156072479000,2
7425961325970210000,1
11672975463085470000,1
9095798603197786000,1
5919603882526607000,1
3925217679269260300,4
12281731921218840000,3
5920091552899089000,1
3099897500688367000,4
17410087803765885000,1
134900113923409600,2
16576091917654890000,12
14663817713184332000,4
1196489628972501800,1
8114714627440966000,1
13609597113284233000,1
16965420893002125000,4
5660284884209894000,1
9229914558453006000,1
3520168675534658000,1
16102065274372258000,8
7173542264515734000,1
1338120363568803600,1
2370115562603955700,1
12317570744536943000,6
4633206906823426000,4
14061187501322471000,3
8701665145336448000,21
14986518887679775000,37
13433354775821937000,2
10789677260102644000,4
12427960113240682000,42
11742526473467034000,1
13969616804606600000,1
14078531788201832000,2
14664561156119250000,3
12575242862228406000,2
2334390147752767000,3
5499666043796205000,1
13100922870936318000,3
5665723860169759000,14
2293307730029780500,1
18391238805404793000,1
120181419089067410,2
11020797685137031000,2
13906341114698267000,6
1547727571391833000,3
12443142578678794000,21
3831060376238526500,11
4687147874638099000,4
16569794260438952000,1
18355915197296044000,1
15806728870075875000,16
6803690328239166000,3
14897133855373080000,1
928027531148148900,1
2709294417272950000,1
9438899030264547000,2
17886994596845418000,2
17503537926046317000,4
5641120733033814000,10
6251707043521079000,1
7255431154487936000,4
12505808721660504000,2
6581261835032944000,1
6454985380502878000,6
3730140115522211300,2
17385826937349620000,1
17719722261406360000,1
2349075687908567600,3
3375211286398789000,8
11392234608470272000,9
7602875177763810000,114
4015996846028387300,8
1097318234839517300,119
532548543574481700,6
8531886755573144000,1
14738494371672620000,6
3254051379701785000,2
7486051457714959000,1
4660043125219059000,62
3449555316517794300,45
18144210087075508000,9
2694408894955357000,3
14142532848513073000,2
1175034810502009600,4
7627504027602254000,5
4270724740755152000,28
16012456364741736000,2
4512396155807568400,1
3401198565008135000,22
2763209366343981600,10
15395353144366936000,1
9422773692593584000,1
16570592284138690000,1
8168689811834580000,3
5275559996017038000,9
15216824349072173000,3
15418011739362173000,11
11743489074002588000,8
11831255756465834000,4
10829791756339260000,123
7947256039793354000,92
259860157555692830,16
14098399797116033000,2
1259645502806594800,8
6363413062299409000,1
3210456208956165600,1
4556649845972470300,59
1980988740079625200,2
3936174872911633000,2
12831248436913193000,8
1813863014289719800,5
9296148096661647000,2
3089395804980477000,3
15464694353525832000,1
9200456834030120000,1
4853943439181348000,1
2627124824452730000,1
3665080020004944000,4
14818316284928694000,2
11248034559763902000,1
16596109839801188000,1
11894467796189889000,7
9339922160478090000,1
7632099999860585000,11
14067811293808835000,1
10470002697456180000,1
5751559261375931000,2
12801776654777696000,1
16411099303931079000,32
13618795801911198000,1
7094418357107247000,1
13747188036280422000,60
14647928813190828000,3
15597044773635125000,1
7126737744381966000,19
17231634376241170000,1
2583517017319372300,7
1032435681599349000,15
17963263751715602000,20
17602346103315124000,1
17587218694703428000,3
2771047470866744300,8
5205021903231692000,1
3391911167105703400,5
6817675718285440000,8
4608975987575323600,3
7434305336019472000,2
11867172266002199000,1
17698247966929422000,1
7316627245142759000,3
16152865868404333000,1
6589549559073044000,6
6582200362305967000,2
9150423617744008000,1
6031765837514446000,2
9918311119843496000,1
4641926665039473000,6
1934247980013370000,1
622548029442546800,4
11593063100172405000,1
3400824961808546000,1
1843211309532037400,1
14426678101834359000,4
12462636099727730000,11
16453084472378071000,5
10467665789115662000,5
6969348686949224000,3
11942218690713300000,8
15917617540563218000,2
15636507591527313000,1
10406072582734244000,6
15179420935092007000,2
17961922311659164000,2
5879745355913404000,1
18439969122837522000,4
13520313686004228000,4
11105849239027171000,1
4805034252252981000,8
18318578649276367000,2
2318356195399224300,1
1572821564751967700,3
13818445538343550000,2
8910017554363025000,1
16142804011345280000,3
8701361519787958000,3
4676261377722184000,2
7737709747310579000,1
7750274440656391000,2
14128528616250220000,8
12292334917080120000,1
4895536601388040000,2
4690560861123494000,3
4722656919345184000,9
9556620760884427000,2
13324166092042695000,3
4394938010637241000,9
13466268672554828000,2
3305146810923857000,2
555345925489689340,1
5575390815777375000,1
3216216623223502000,3
2343849981959182000,3
18414413602439901000,1
10585341758489156000,1
15835524775906673000,2
15457733660770546000,6
7867622564348299000,20
2745829279529161000,8
18088351550201688000,1
2994466119729860600,1
14744314983153328000,21
3056547072491114000,3
16969942884630034000,7
15530277413317181000,3
18150416760398200000,1
15764720234231210000,1
9386040561242788000,1
10178115908003500000,1
7724661967254418000,1
17759203225466778000,1
11066235776079907000,3
6667275323063315000,8
2748813293875315700,2
4962474895198614000,4
15518483188707062000,1
7565587683962510000,2
10123757963671316000,1
1545186607798114800,1
3009503385484700000,1
8316645018809847000,3
8717434825482745000,2
10745451671410053000,18
2165931718165504000,12
524594657593115970,2
14176415333744607000,5
8886028922556677000,3
557177991713902800,5
1147470925840905200,2
9790099130603395000,2
16342384744545540000,1
7664018978313957000,1
7640433525444064000,3
12947173119832183000,1
9728099844113100000,3
1298031777702711600,5
4486831931762489300,1
12557825273194586000,4
16876529265752058000,4
10213518778460310000,2
13460216518778116000,8
914707019320877700,1
7869579072483341000,3
3200880847825089000,3
2087784433219008800,1
2255390132860846800,4
10376451970270710000,1
12503404794166127000,4
11611935912864295000,4
3876434470962448400,1
8069536505569842000,1
3789623315108389000,9
5889038796088003000,2
11958500734745117000,4
4874312189743464000,1
2192193582513820000,2
8100598078916838000,1
10597657319616438000,1
194844184059413860,1
9404618531633687000,8
13380626593770879000,1
14335623573244885000,1
6993551452314562000,1
12689222454102022000,13
14452277676847630000,1
3710179290607459000,6
1593193685094238200,2
880963363477928000,2
2912323526112707600,2
11774798557444141000,3
3273203723410366000,1
17240847534288005000,1
12934960806409850000,1
1767299770975013600,5
11384952441953880000,6
7855392307382020000,1
3852248793257499600,2
9699795619049069000,3
8581777990083890000,8
12277145555729496000,1
13698609051565128000,1
15011472622475012000,7
8425450389051463000,8
7743568500353261000,5
12533131668011700000,1
8619214923177868000,1
10515110017945557000,1
13609764058278844000,2
582044838002155400,2
11180696512639674000,2
2197804760592803600,1
17443940488146970000,1
6737023143169761000,2
7944023759412625000,2
16088301499534211000,1
12061399776780968000,2
12948550804252027000,1
12240723447868135000,2
15335705485136589000,1
8732442871489645000,2
17087366497068573000,4
2558986493220332500,2
15881993911425163000,8
3193456639371313000,1
11867415446907249000,1
5003398623924360000,1
7703095490512331000,4
3059104203198784500,1
1493860253706795300,1
4395551788601195000,2
10112507784972081000,1
17427553388404613000,1
13859589270329074000,1
4649598176520888000,1
1588899357951553800,1
4467562133124349400,1
9859322116166000000,4
5064377728520874000,1
18013810220104897000,1
2865178114342162400,1
3258231038968806000,1
15664576480334470000,1
3682783816627629000,2
2731052914431356400,1
11103100974711484000,1
10405840694424015000,1
10355378231257720000,8
7654238803681571000,1
15007542908858352000,11
16629254854331783000,3
11574805085130324000,1
11657917415637027000,10
15194203174585147000,1
699153542459342100,5
10208565244124359000,2
6717395006868942000,8
9814097759110170000,2
13547318030407250000,2
5156663790872218000,1
6707306099262100000,2
1911795667553112300,2
18313014273614475000,1
13424234868572390000,2
14517130916314046000,4
17629868067313959000,1
4430052451835356000,1
6177987242255572000,1
17276583229544070000,1
3129081929409639000,1
12734602381248023000,2
2231251153414392300,2
2370454045194902500,1
18368849529883270000,1
10824124269942850000,1
9908739412248990000,1
15405391133441804000,1
5547932413013073000,20
15958343612540043000,1
1832877246287881700,17
2785764690078067000,2
6147380791001161000,1
2127956982481112000,1
12797324072139377000,4
11138822068630231000,4
1024237710091463600,8
11171623105283934000,8
6364313725982250000,1
11764803544098165000,4
4394080048637394400,2
6580852177494594000,1
4052958630293309400,1
8730553441070906000,4
5883199232194118000,3
12213745848763714000,2
14880719056418780000,1
5038769861454472000,1
16491679430871443000,12
80843548415657100,2
9023471536053453000,11
6266065251446658000,1
16498121101230324000,2
5127037488987762000,1
14592049231479405000,1
14624643141472616000,1
5927896829571533000,2
18175021723043980000,19
17114400378061600000,2
13807346272978293000,10
3303428044876931000,2
13982846947605752000,1
16559593860354190000,7
15472738315743980000,2
17366252945381102000,1
9410254126524817000,1
17439574759582657000,1
9702266116800012000,8
14788044200468933000,1
7030779934799797000,1
16192653229069970000,1
1569969813664470000,2
8455619536447340000,4
18010828410110556000,2
7806985191665411000,1
10753492913070606000,11
9787560419073645000,4
3553909256466924500,2
1419890865236404500,2
15436674632306332000,1
10603254266371109000,1
17461785745093157000,2
13728583641149925000,2
2192478487279518000,3
17530686613451504000,1
14164734664674365000,1
377770810415620740,2
1165014099367350300,1
8774894919512621000,2
18366907148910146000,1
15603166733575390000,2
4707605948135696000,1
10994684447646872000,4
6593267420921219000,1
7866234789461976000,4
18446144355013927000,4
5144915026409520000,2
18252019165297730000,2
12672726508829178000,1
2112459368108249300,2
11413202041468475000,1
39637049810048730,9
2518547646005502500,43
11990482810187490000,2
6329384693585678000,49
1795565896557948000,1
5313510447953853000,2
4433759981268994600,3
2973768909391247000,1
13134043080758841000,1
15807062454356236000,1
12429849738256587000,1
2901340181878901000,1
863233061020025000,1
10453260963021732000,1
15420429292032442000,1
14844532132210651000,2
5392146798699674000,1
4307398699036321300,1
3117328302408447000,2
4524055792476624000,1
6443664296532231000,1
12731213606025419000,8
14267862007684897000,2
4434656035484333600,1
7319812054227397000,1
14886333337827506000,2
17728050236893930000,3
15226302850951860000,1
17939536033740335000,2
68596703419651070,1
11326512447425569000,1
18215922344705559000,1
12175301804478433000,1
13842127845142718000,49
2163676529988651500,8
9348109893755570000,1
8024926195964146000,1
3929616740207409000,19
4667717414344335000,1
13370826202350350000,1
10186358889383016000,2
2321617786009746000,5
2939457300973442000,1
9275795106373460000,1
9628869386830463000,10
15525053589082147000,4
14938475363050646000,1
12737194828671875000,2
6771389667214252000,1
17840011282286322000,1
17802295642512755000,1
13560511057917514000,2
15272346397752508000,40
15626500054990295000,42
2011745661990220000,27
5289454804973881000,3
10389526382724332000,2
17537535991146265000,4
3372405731371658000,3
15430298413510046000,3
10912353380876577000,3
13765069785912795000,2
16632751539898567000,1
17770584691700752000,8
16548556912060210000,12
8819280865054013000,1
9167282289858762000,5
17274180516685340000,2
3219214406881948000,1
3229153219787341000,1
14902431431642716000,1
17148777234904353000,3
14837560696245707000,1
5703381595225436000,1
11274557582529264000,1
11486473024919340000,1
15017876592091234000,1
11252108070992716000,18
8046565078080594000,1
4390151411018462700,2
11269597986047250000,2
13274497641037250000,4
17173270702759840000,1
9717634649869462000,5
3677119408257279000,3
9829700631657566000,3
13445636469575096,2
13625915450746667000,16
4775607056532448000,25
12923997737066056000,1
8256696805899680000,8
5222235237543612000,6
14309730084580952000,2
15107662740572535000,1
1153147195697247000,1
645604308533965400,1
16232651822631236000,1
2084055404689064700,2
3992887998708165000,3
4607231726227159600,1
5631471798874104000,2
1956724955495539700,1
6870313258236963000,2
7693556422562763000,1
9717522400834118000,6
11355896354298081000,1
17029642286094670000,1
15413768589047575000,2
18339856732474878000,8
7758869839121160000,1
12423977021436041000,4
11834646844374030000,19
12056106816947489000,5
6830920060466102000,23
4253201089443370500,1
14657855139265671000,1
10792315825754247000,2
3719365633223509500,1
11008687915990538000,4
17891753571645753000,2
5017581913250256000,2
2397753643782310000,1
11518038466252337000,1
5325005178952057000,1
6521236728264697000,1
14166932512749048000,1
12590558000542347000,1
12540734179521376000,1
9897848702673416000,1
14307707963940786000,18
4319758937318225400,8
1377634339932027600,2
8121601169738566000,1
12479663541521256000,2
5511723492324517000,2
15262695905443418000,2
14397993713841615000,2
12361797618840000000,1
17088962395808367000,1
5779534604200957000,2
15770737046627381000,21
2052563690505004300,21
11766926314286598000,1
9963886571831802000,1
637928703431170600,1
13109478442109300000,21
9742633798833558000,8
6152675734343052000,7
8647409735838256000,1
16092172290676740000,1
17004147680271070000,2
4244994639968958500,4
3473174037950360000,2
7245886010887815000,7
16069463514712568000,4
6906228107513230000,4
16297255696860631000,1
11569339247505430000,1
11636647395174535000,2
3707562264164609500,4
4975644879470928000,2
1564767235553107700,1
14443419069193603000,2
10647004367183782000,2
57612541814908400,1
4337455876374959600,2
6945319625760050000,1
2811462880030036500,1
1433953918875396900,1
15188713459342512000,1
3701593628171916000,1
10874577369110751000,4
146049667379692350,1
3379666715745151500,6
9665267675491162000,1
2335424452817872400,31
9821897094666210000,2
831018969310831200,1
9275639643232025000,4
15281885307152589000,2
4826840324210800000,41
16178357822690247000,40
9625947767700781000,1
6098990959447114000,1
17061106599263293000,1
17803998875828533000,55
12683864481870480000,1
17825564635390562000,8
13182680978318526000,2
533924816369115800,8
930902729531506000,1
6361872754459358000,1
15747444305768063000,4
11659747341558581000,1
13535580322622919000,2
1284418372709332700,3
14594606678732212000,1
15057678631909857000,1
16277600819939396000,1
12860840646445887000,3
7876013685478059000,1
3672302815450244000,1
15360461036355774000,2
7507128748237667000,2
4907808628093747000,1
12443774272022135000,1
16058219054964113000,48
13527570738196126000,1
9608784929226811000,1
5386794710191031000,2
17822360275919786000,1
9492616350312083000,2
17710082731817220000,1
1071262622721113900,2
12745030860859390000,1
222474536200023800,8
800412235036681500,1
1414228070941105700,1
12201131318418764000,21
5914004279354437000,2
16782160268114567000,1
7788916505838987000,1
4947947670953834000,4
3445362927724993500,1
1279001911618679800,1
18325912880670872000,1
15475593509633100000,1
5083667179728621000,1
13450468835363666000,1
7967508822459930000,21
367772411789334340,1
10826454696172171000,1
10082117029062775000,3
6277391584016646000,1
15183590936137509000,8
11450826656833442000,1
4074544673281498000,4
16036938734627030000,1
13626251135251624000,1
4480407873667173000,8
3775509034714195000,3
1237937234239563300,1
2897441654477080000,1
7635031977207690000,1
16341538549471105000,1
2748921019306524000,1
9116490386253595000,7
7238267980179555000,2
14682825181897970000,6
9419846342454647000,2
10173103405595482000,1
15197267465898062000,2
16603856258421705000,2
3796208858269179000,1
1078705468126436500,2
5067325219201863000,3
11434555624120390000,1
3531536016648890400,8
7483423642316531000,7
10824118679475732000,1
2655982896180317700,10
4094906873059519500,1
11930984538410854000,7
13518461271471096000,2
13449121392910154000,3
8998221606846042000,7
13065087377590075000,1
4564293010924366000,1
2569242608505760300,141
16289746202352744000,1
6545039544116137000,1
13752227773692766000,3
1811545502890196700,3
3283005424964493000,1
11068038226382340000,1
9389064596021778000,1
9913335785181723000,1
16767400196493728000,5
6141393784940808000,1
3100319372906989000,1
5577894224034704000,5
12611532738081837000,7
8656568709851052000,1
12452465775137511000,8
9403209161794963000,1
12781077158649518000,4
14756973863929623000,8
3289100763120494000,3
1570727939575782700,2
8465382168064426000,20
15501098321929759000,1
5119683009134195000,1
10094660943311116000,1
15207282393206292000,1
15644564424476500000,2
17769575104530330000,4
2768060417841990000,4
8881715232756532000,1
17117758001655601000,16
12081972244862097000,1
16712595168883700000,1
8178743416470062000,1
2571250937713779000,2
2099630221082144000,3
6615609741861299000,8
2009957490364016600,8
10059019503361655000,2
5543974417145047000,4
13861507620351306000,1
5042065773814533000,2
751650752439129700,1
6762470635724670000,1
2602543991687627300,1
13289587782989775000,1
11416494964749767000,1
14863110452864614000,8
14624796424525363000,220
17868905337634816000,1
11152697938659530000,3
7627701305002811000,5
4503499702045994500,3
18420509129878053000,2
13574948466392642000,2
1875252025865258800,6
16551843938469534000,28
15197812415457858000,1
6750378582825040000,21
1544901982801610500,10
6173464125035512000,5
15650845463841626000,1
9435889396266424000,1
13566760015805706000,3
17440112655681874000,3
8184793559255406,1
15542079005150482000,1
14075118228525154000,1
5165724337218405000,1
888979724443038200,2
7108640573745908000,8
14977034515191214000,1
12808796237916137000,1
5429770830421575000,3
4789640948806709000,3
1019427114861370600,3
16361334618337235000,1
185283164779135040,2
10309032882609426000,1
10077941768947409000,2
8129011441782224000,6
861925359933188000,21
6831560807875797000,1
11703633322461460000,2
5233688126817686000,6
10294898412173756000,2
1052914075488384300,1
13974449499423690000,4
15547900656423524000,2
3203792086797561300,1
11795715346209335000,10
4303203213453156400,1
12008097310287854000,3
15748236536212589000,1
11040387450690533000,1
16928380964080056000,2
12134018040491457000,2
17215714827089592000,1
319873240959791550,1
16533067642401155000,1
6125491510996157000,8
1807235622686617000,1
4074714066809691600,10
5380869033866960000,2
5146079562158296000,4
10860768789619266000,3
8685824465475184000,12
16505962857426323000,2
14684773189101126000,1
2910410906514615300,2
4808836849304453000,1
9297582939551382000,2
2673986153184633300,1
699365993974576100,8
13842457776326935000,3
15646218685929617000,5
18436146086812710000,1
10783499640954114000,4
1648366210504478000,3
18152625022704056000,4
2977373396663822000,1
1367572121789293800,13
5408068281867570000,42
8780280380545980000,1
17968604982337399000,8
3938548214486895600,1
11110515899545494000,2
9785593771166726000,5
5974174667021568000,1
10977412061674988000,7
11436427916265054000,1
14507035632501700000,1
11535483594593987000,1
3279374921392729600,2
1297528288531631900,1
11555101982915547000,27
1202563840840021500,45
13810049530342652000,1
13888653018779110000,1
8252183821668817000,1
15668106758548201000,1
9351527227109745000,16
11352493274921050000,2
10473287264299284000,1
12501806177159510000,1
11807756175957115000,2
9898658150956974000,1
12658639717247445000,23
14945988017772760000,1
15763132780699965000,1
10240735735510872000,11
639871113675158500,1
2546604353735977500,1
12379891048291908000,5
4147960149913555500,1
877555449752156000,2
639641552674517100,1
1031805597986898600,8
7951385087184236000,4
13070762934173340000,3
16694998911568546000,29
8718116374609337000,1
2689257091232853000,2
10282734596742875000,1
15071924880387047000,2
7312606264043023000,1
8379476097857199000,1
13214671547070489000,1
15416351410617473000,2
6044574102559518000,7
8852651678231641000,2
5942735055739526000,1
17506178896963910000,40
13009069176926130000,3
16157059750802598000,8
9502625931300274000,1
9088789407038385000,5
5468265952563782000,10
15153834292485628000,2
5052074461285753000,1
14375693049117954000,1
13161929204094288000,1
1962166145008503800,2
16019064032072362000,1
469196620118496800,3
15917263815812954000,2
10593821980436640000,1
17886534161293046000,1
3567536289374642700,2
7477470357453182000,2
18253091806737973000,3
13817825893509163000,6
11006191150728145000,1
15041698911652944000,1
13498398703157144000,1
11154135873554078000,3
15841155246855660000,5
11006266476914995000,1
12971194803698588000,6
13455098011271127000,3
6129102409340579000,48
10940422035639480000,3
8545897604813933000,1
12193444715436020000,1
16281516672086573000,3
10048900088709337000,1
16247351532594264000,1
8380595986705789000,1
10173972649614350000,8
12441090869239683000,30
16459952962443592000,1
13017940653655613000,1
2364546450429353000,1
5575602234294081000,40
3648357443348179500,1
11486006623718287000,4
13331371369799900000,1
13223918649198703000,1
6093939328190813000,10
2602814415875890000,1
15119064234384181000,3
14572861934908150000,1
8133718489550294000,1
14490282876863810000,4
1028845667714636200,1
2720218883591210500,2
3116321274088603000,1
15071849212216924000,5
6860978855362196000,10
14123476247405824000,4
12331694324514281000,8
12275316977747894000,10
3487019702498351600,3
3265276992154315000,1
4815868155335781000,1
542034128854490200,4
724985906487341600,8
4302160920834161700,1
7795740619511031000,3
18090148699575680000,1
3791473559765235700,2
10069524584883765000,2
1459147021984233000,1
11645565472075977000,1
4440713612755872300,1
1879617757953716700,1
10606852848718019000,54
6538576192633917000,1
2658274231213874000,4
6757122666230413000,20
10463062807615430000,1
14990552488164512000,1
7084710208294132000,2
4995018021949502000,4
7729260564776328000,2
4116700842358606300,1
6793051204882587000,1
16104345624757666000,1
34862756655131180,3
8182551644582354000,1
2584803302043674000,1
18322833218164400000,1
6823833236652490000,1
17738841308795726000,53
15150166791933899000,6
12691715639871541000,1
2138103458489709300,8
5468257874441904000,3
489686400699221700,1
4764824684394013000,4
674846874507695000,1
15263039292486183000,7
1380946325488690000,20
11371920143595200000,9
17243102238631492000,1
9158395887092004000,1
4911693153862611000,1
18400965401512174000,1
7175900508002468000,1
5484168397362966000,50
6388177044519417000,1
15873688305770736000,3
16826623615484965000,1
9626461400875991000,1
16489446280694139000,6
14803086052173460000,3
5992669792681567000,5
16287950554807296000,2
1901417723069599500,1
17536318719380294000,1
5642838196594580000,5
15756913829177815000,1
4925642017992606000,1
1155520912368197600,1
15956373225099870000,2
2847829922414342700,3
5665911213831252000,2
9444712106312970000,2
8925158692843035000,1
1667351265516474000,3
2129339630866395600,2
4879387610784539000,2
3529028734082168300,2
543047384050218300,3
122478017814894030,2
3059228531404266500,2
5733149100373536000,1
5480131991527444000,2
11442435171361155000,2
12023509643463064000,62
17456690971798188000,2
462271963483783550,2
17984431591747280000,3
15718507947404874000,12
5738393285317110000,1
11355267041975788000,2
7534419768440218000,1
14687785653406206000,2
12536981751850211000,1
8018274533692198000,7
11892957320456050000,1
15806393647003884000,1
10870815950142433000,1
3708792667234076700,1
12127233977822544000,2
17718976009362393000,1
10025420655139953000,2
16861282339425137000,2
14926476767081435000,1
17924928434035501000,3
9361331262829855000,5
10205759395267630000,1
2314055290575218700,2
13056860109310646000,1
13552820369103452000,4
15820470034592490000,5
7048890140092766000,3
3880182631797760500,9
11618373507869202000,1
18399854938858609000,2
356512877110305150,2
13216834700963817000,8
3741982785395569700,1
2505909271360149500,1
4998980438802868000,2
11214247699867560000,2
13982464990458360000,1
9786698819971308000,1
17309363959414077000,1
2299081299289803500,2
10906435804449590000,10
5979858651777448000,2
8951606301601111000,4
3919645531096982000,1
6218782580429080000,1
14534001344831922000,1
11975652103625558000,2
7938352047307781000,1
8857095783599448000,42
1242343236864713500,1
9829989409983801000,2
10838674893898516000,1
11443939972050379000,2
11845789904994396000,1
12016407402542602000,4
15359079169017596000,1
9239756816276940000,1
12159791185963490000,2
11490747478871000000,6
7584500249691368000,1
14166300159823280000,2
8767222302765052000,1
6488467675648921000,2
9821478064440360000,1
744025019646916400,1
16648379972158534000,1
695239482467582200,1
758136919536826200,1
12099570694661929000,1
17879642813676276000,6
2687144893438747000,1
6436467096469927000,2
7782672432627127000,25
2637664048408144000,1
8957341141932423000,3
11346691835099578000,1
11475759106630180000,13
10739168805671393000,6
2986968835295327000,1
15146010969646873000,1
952730893717539600,2
505019344873826560,3
11743610144681470000,2
14551349099860085000,1
12039753002843265000,1
14775222720335810000,3
10569032863912230000,1
10195500092092652000,3
14415229935035498000,4
18294794955305191000,9
5343515148181512000,1
5746848637815478000,1
11586662562246672000,1
3211013968818326000,1
14344413647614128000,10
6573323982817946000,1
521761663543106800,4
5594211847217930000,1
11272007145467089000,1
10288993682144370000,1
28007791036559376,5
7052910183240406000,1
14898515035057637000,6
8765045300843715000,29
11893420505539879000,3
13195994139261245000,2
16564574267000345000,1
5553627142928883000,2
14599065170478694000,10
12630509149172363000,1
14494702234889600000,4
8858771099669214000,3
6030837405039402000,1
1085428887262757400,3
6032391340682455000,3
4507270631153323000,4
4050284697587451000,2
11805441685955390000,3
7461193195388084000,1
4307041054747931600,1
4507568170587396600,5
466170588471792500,1
16177091659088687000,8
2823503606714967600,4
8036166859318168000,1
4663373186960870000,1
11821725339337312000,1
14461343786278363000,2
8985673215357935000,1
6961086058945533000,2
3150234780072869000,3
11798324800911380000,1
4180293712567681000,3
17172425707350140000,1
18079387577571721000,126
733917149992951900,1
5170265523680943000,1
4266275255432635000,1
7065194228363544000,83
9497034629775247000,1
12366371187204790000,1
9436352006162440000,1
230372837166198750,1
742905230916065900,1
12632119930069380000,1
11381170803099900000,1
7468217090928086000,3
10803192677751523000,3
12558395446464328000,7
12374424185961601000,12
2147934414379388700,2
13541448021254590000,17
3494119751526506500,1
6500538039067530000,2
6675365626000951000,1
9037452197708800000,6
14312933136421147000,7
7053428347338325000,2
15955136312662868000,5
12866267866133629000,2
15016265850459263000,3
4250280751558363600,72
10385096812704692000,2
12921420412258791000,2
6149398609324201000,3
11853639756794340000,1
15881768477515297000,7
12288693502391810000,2
4996538971184293000,1
2518361416308217000,1
12798629869158322000,40
1915072054992406300,21
2373450617731073000,12
13788175447793422000,1
4813659843958808000,26
15679411336158564000,3
6304560051456154000,1
13890281794134090000,1
15066174732482499000,1
7916503499000886000,2
17299802886572073000,1
11675227351362484000,2
10208174436308767000,1
535296658515179970,4
12158669448650584000,6
2874366624802081300,1
5168476013356086000,3
6678062333170378000,1
15883514866664458000,1
8232718936077354000,2
4761189514514655000,10
2261729565914719000,1
8280741388418281000,3
13079805179272219000,7
12042315263092978000,7
17539795868944202000,1
366881626181181400,1
10666773815326521000,6
16837588510934757000,3
6435688295704726000,176
9463312047493423000,2
4849290096327236000,2
4069837343082002000,1
17130451617407375000,1
10512291001336760000,1
17041068072268325000,1
10300787358893593000,1
15905662131358312000,10
3620484560591743000,1
7104902883543692000,1
7069272972954291000,2
6940577391350836000,1
4483120042518894000,1
5177744802605671000,3
5056796227831040000,1
11751190249807202000,13
14161761175027225000,2
17223217088623856000,6
8754801836979020000,1
3508051982337803000,2
587738036649423700,8
6847446814075581000,1
18288864639615939000,1
13577169421529577000,5
7106477016555246000,2
5973051902284198000,8
12948200604276208000,1
8777224756510309000,1
16973981114000212000,1
13642415259895857000,1
2110325650211598600,1
4930836202436810000,1
11993798209616767000,2
16697966802749424000,2
15211976502018271000,1
6713281661902690000,1
14525112526258360000,11
5326773518928349000,4
15507405275629158000,1
16262781885137424000,4
2248596948656398300,1
2973986550916970500,1
5967935598453088000,1
16377560825363341000,2
9823115851056374000,2
4859466928474986000,3
17152226805676564000,2
2053622276141071400,4
4888301326362835000,1
5189095763924823000,1
10551600592262406000,2
1353918967533576200,10
14004316349754008000,16
14623737365420018000,2
15748370925593928000,11
1951025166346294500,1
7856674418199546000,2
699509452439575300,1
9813886016549128000,4
10921304881035490000,2
16796188930562652000,2
2854030062999680500,21
6349486871737887000,2
12994418919932166000,1
